objectid,subject,format,filename,date,title,NTEEC,NAICS,legal_title,ADSTREET,PHSTREET,adcity,ADSTATE,ADZIP,ADZIP5,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,TAXPER15,INCOMECD15,INCOME15,REVENUE15,longitude,latitude,AAMREG,LOCALE4,GSTREET,GCITY,GSTATE,GZIP5,
8404800161,History Museums,image/jpg,demo_001.jpg,1988,NATURAL HISTORY MUSEUM OF EL PASO,A56,712110,EL CAMPO MUSEUM OF ART HISTORY AND SCIENCE INC,9348 DYER ST,,EL PASO,TX,79924,79924,,,,,9153513588,HTTP://HISTORY.ELPASOTEXAS.GOV/,201312,0,0,0,-96.27796,29.19995,5,3,PO BOX 23,EL CAMPO,TX,77437,
8404800136,General Museums,image/jpg,demo_001.jpg,,NATURE DISCOVERY CENTER,,,NATURE DISCOVERY CENTER,7112 NEWCASTLE ST,,BELLAIRE,TX,77401,77401,,,,,7136676550,HTTP://WWW.NATUREDISCOVERYCENTER.ORG/,,,,,-95.45128,29.69986,5,2,7112 NEWCASTLE ST,BELLAIRE,TX,77401,ANCA
8404800563,Historical Societies,image/jpg,demo_001.jpg,1971,NAVARRO COUNTY HISTORICAL SOCIETY,,,NAVARRO COUNTY HISTORICAL SOCIETY,912 W PARK AVE,,CORSICANA,TX,75110,75110,,,,,9036544846,,201412,0,0,0,-96.47625,32.09455,5,3,912 W PARK AVE,CORSICANA,TX,75110,
8404800153,General Museums,image/jpg,demo_001.jpg,,NAVASOTA BLUES ALLEY,,,NAVASOTA BLUES ALLEY,129 E WASHINGTON AVE,,NAVASOTA,TX,77868,77868,,,,,9368703331,HTTP://WWW.NAVASOTABLUESALLEY.COM,,,,,-96.10491,30.38279,5,4,129 E WASHINGTON AVE,NAVASOTA,TX,77868,
8404800174,General Museums,image/jpg,demo_001.jpg,,NAVE MUSEUM,,,NAVE MUSEUM,306 E COMMERCIAL ST,306 WEST COMMERCIAL STREET,VICTORIA,TX,77901,77901,VICTORIA,TX,77901,77901,3615758228,HTTP://NAVEMUSEUM.COM,,,,,-96.98804,28.80913,5,1,306 WEST COMMERCIAL STREET,VICTORIA,TX,77901,
8404801592,General Museums,image/jpg,demo_001.jpg,,NAVIDAD VALLEY HERITAGE MUSEUM,A50,,NAVIDAD VALLEY HERITAGE MUSEUM,631 N MAIN ST,,SCHULENBURG,TX,78956-1459,78956,,,,,9795618616,,,,,,-96.90716,29.68007,5,3,631 N MAIN ST,SCHULENBURG,TX,78956,
8404801883,Historical Societies,image/jpg,demo_001.jpg,1991,NEDERLAND HISTORICAL SOCIETY,A82,,NEDERLAND HISTORICAL SOCIETY INC,PO BOX 807,1500 BOSTON AVE,NEDERLAND,TX,77627,77627,NEDERLAND,TX,77627,77627,4097276952,,201412,0,0,0,-93.99331,29.97363,5,2,1500 BOSTON AVE,NEDERLAND,TX,77627,
8404800158,General Museums,image/jpg,demo_001.jpg,,NEILL-COCHRAN HOUSE MUSEUM,,,NEILL-COCHRAN HOUSE MUSEUM,2310 SAN GABRIEL ST,,AUSTIN,TX,78705,78705,,,,,5124782335,HTTP://WWW.NCHMUSEUM.ORG,,,,,-97.74833,30.28789,5,1,2310 SAN GABRIEL ST,AUSTIN,TX,78705,
8404801770,Historical Societies,image/jpg,demo_001.jpg,2002,NEPALESE SOCIETY,A80,712120,NEPALESE SOCIETY INC,940 N BELTLINE RD SUITE 129,,IRVING,TX,75061-4346,75061,,,,,9728873018,,201312,3,62118,62118,-96.9732,32.82885,5,1,2016 W GRAUWYLER RD,IRVING,TX,75061,
8404801827,Historical Societies,image/jpg,demo_001.jpg,1985,NEW BRAUNFELS CONSERVATION SOCIETY,B70,514120,NEW BRAUNFELS CONSERVATION SOCIETY FOUNDATION TRUST,PO BOX 310933,1300 CHURCH HILL DRIVE,NEW BRAUNFELS,TX,78131-0933,78131,NEW BRAUNFELS,TX,78131-0933,78131,2106292943,HTTP://WWW.NEWBRAUNFELSCONSERVATION.ORG/,201312,3,73970,34669,-98.09703,29.70891,5,1,1300 CHURCH HILL DRIVE,NEW BRAUNFELS,TX,78131,
8404800469,Historical Societies,image/jpg,demo_001.jpg,2006,NEW BRAUNFELS MASONIC HISTORICAL MUSEUM & LIBRARY FOUNDATION,A50,712110,NEW BRAUNFELS MASONIC HISTORICAL MUSEUM & LIBRARY FOUNDATIO,PO BOX 311059,,NEW BRUANFELS,TX,78131-1059,78131,,,,,,,201406,4,183012,183012,-98.11607,29.69705,5,1,PO BOX 311059,NEW BRAUNFEL,TX,78131,
8404801731,Historical Societies,image/jpg,demo_001.jpg,1999,NEWTON COUNTY VETERANS MEMORIAL MONUMENT COMMITTEE,A80,813410,NEWTON COUNTY VETERANS MEMORIAL MONUMENT COMMITTTEE,PO BOX 1482,,NEWTON,TX,75966-1482,75966,,,,,,,201403,0,0,0,-93.76409,30.85837,5,4,PO BOX 1482,NEWTON,TX,75966,
8404800130,General Museums,image/jpg,demo_001.jpg,,NIMITZ HISTORY WALK,,,NIMITZ HISTORY WALK,328 E MAIN ST,,FREDERICKSBURG,TX,78624,78624,,,,,8309977269,,,,,,-98.86751,30.27177,5,3,328 E MAIN ST,FREDERICKSBURG,TX,78624,
8404800540,General Museums,image/jpg,demo_001.jpg,2008,NINE FLAGS MUSEUM,A50,712110,NINE FLAGS MUSEUM,PO BOX 635111,,NACOGDOCHES,TX,75963-5111,75963,,,,,,,201412,0,0,0,-94.63732,31.63209,5,3,PO BOX 635111,NACOGDOCHES,TX,75963,
8404801666,General Museums,image/jpg,demo_001.jpg,1998,NO 1 BRITISH FLYING TRAINING SCHOOL MUSEUM,A50,712110,NO 1 BRITISH FLYING TRAINING SCHOOL MUSEUM INC,6 SILENT WINGS BLVD,,TERRELL,TX,75160-5401,75160,,,,,9725241714,,201309,4,133335,112402,-96.26921,32.71598,5,4,6 SILENT WINGS BLVD,TERRELL,TX,75160,
8409501696,General Museums,image/jpg,demo_001.jpg,,NOLAN RYAN MUSEUM,,,NOLAN RYAN MUSEUM,2925 SOUTH BYPASS 35,,ALVIN,TX,77511,77511,,,,,2813881134,,,,,,-95.24759,29.39688,5,2,2925 SOUTH BYPASS 35,ALVIN,TX,77511,
8404801049,Historical Societies,image/jpg,demo_001.jpg,1977,NORDHEIM HISTORICAL MUSEUM ASSOCIATION,A50,712110,NORDHEIM HISTORICAL MUSEUM ASSOCIATION,PO BOX 104,,NORDHEIM,TX,78141,78141,,,,,,,201312,0,0,0,-97.61337,28.92152,5,4,PO BOX 104,NORDHEIM,TX,78141,
8404801594,General Museums,image/jpg,demo_001.jpg,1989,NORMAN MEMORIAL MUSEUM,A54,712110,NORMAN MEMORIAL MUSEUM INC,PO BOX 974,208 HENDERSON ST,RUSK,TX,75785,75785,RUSK,TX,75785,75785,,HTTP://WWW.HOMESTEAD.COM/,201409,0,0,0,-95.16303,31.80803,5,3,208 HENDERSON ST,RUSK,TX,75785,
8404801701,Historical Societies,image/jpg,demo_001.jpg,2000,NORTH COLLIN COUNTY GENEALOGY SOCIETY,A80,712120,NORTH COLLIN COUNTY GENEALOGY SOCIETY,PO BOX 1822,300 E VIRGINIA ST,MCKINNEY,TX,75070-8160,75070,MCKINNEY,TX,75070-8160,75070,9727826681,HTTP://COLLINCOUNTYHISTORICALSOCIETY.ORG/,201412,0,0,0,-96.61232,33.19789,5,1,300 E VIRGINIA ST,MCKINNEY,TX,75070,
8404801470,Historical Societies,image/jpg,demo_001.jpg,1978,NORTH FORT WORTH HISTORICAL SOCIETY,A54,712110,NORTH FORT WORTH HISTORICAL SOCIETY,131 E EXCHANGE AVE STE 113,,FORT WORTH,TX,76164-8213,76164,,,,,8176255082,,201312,4,112915,79636,-97.34859,32.78898,5,1,131 E EXCHANGE AVE STE 1,FORT WORTH,TX,76164,
8404800807,Historical Societies,image/jpg,demo_001.jpg,2004,NORTH SHORE HERITAGE AND CULTURAL SOCIETY,A80,712120,NORTH SHORE HERITAGE AND CULTURAL SOCIETY INC,PO BOX 4816,,LAGO VISTA,TX,78645-0055,78645,,,,,,,201312,0,0,0,-97.99809,30.38849,5,4,PO BOX 4816,LAGO VISTA,TX,78645,
8404801742,Historical Societies,image/jpg,demo_001.jpg,1999,NORTH TEXAS HISTORIC TRANSPORTATION,A54,712110,NORTH TEXAS HISTORIC TRANSPORTATION INCORPORATED,PO BOX 861,,FORT WORTH,TX,76101,76101,,,,,,HTTP://WWW.NORTHTEXASTRANSPORT.ORG,201312,0,0,0,-97.32953,32.74618,5,1,PO BOX 861,FORT WORTH,TX,76101,
8404800953,General Museums,image/jpg,demo_001.jpg,,NORTHEAST TEXAS CENTER FOR ARTS,,,NORTHEAST TEXAS CENTER FOR ARTS,415 N PRAIRIEVILLE ST,,ATHENS,TX,75751-2024,75751,,,,,9036771010,,,,,,-95.85513,32.20674,5,3,415 N PRAIRIEVILLE ST,ATHENS,TX,75751,
8404802005,Historical Societies,image/jpg,demo_001.jpg,2003,NORTHEAST TEXAS PARATROOPERS ASSOCIATION,A80,712120,NORTHEAST TEXAS PARATROOPERS ASSOCIATION,PO BOX 746,,QUITMAN,TX,75783-0746,75783,,,,,,,201312,0,0,0,-95.4586,32.79399,5,3,PO BOX 746,QUITMAN,TX,75783,
8404800092,General Museums,image/jpg,demo_001.jpg,,NORTHEAST TEXAS RURAL HERITAGE FARMSTEAD MUSEUM,,,NORTHEAST TEXAS RURAL HERITAGE FARMSTEAD MUSEUM,206 MOUNT PLEASANT ST,,PITTSBURG,TX,75686,75686,,,,,9038566614,,,,,,-94.96645,32.99735,5,3,206 MOUNT PLEASANT ST,PITTSBURG,TX,75686,
8404801192,General Museums,image/jpg,demo_001.jpg,1991,NORTHSIDE INDEPENDENT SCHOOL DISTRICT SCHOOL MUSEUM ASSOCIATE,T30,813910,NORTHSIDE EDUCATION FOUNDATION,6632 BANDERA BUILDING A,,SAN ANTONIO,TX,78238,78238,,,,,3203978599,HTTP://WWW.NIDS.NET,201405,6,4348882,1307299,-98.6151,29.48133,5,1,6632 BANDERA ROAD BUILDI,SAN ANTONIO,TX,78238,
8404800775,General Museums,image/jpg,demo_001.jpg,1999,NORTHWEST TEXAS MUSEUM ASSOCIATION,A50,712110,NORTHWEST TEXAS MUSEUM ASSOCIATION INC,TEXAS TECH BOX 42081,,LUBBOCK,TX,79409-2081,79409,,,,,8063765181,,201412,0,0,0,-101.88285,33.59219,5,1,PO BOX 42081,LUBBOCK,TX,79409,
8404800705,Historical Societies,image/jpg,demo_001.jpg,2010,NOWY DWOR JEWISH MEMORIAL,A80,813110,NOWY DWOR JEWISH MEMORIAL,20 ARNOLD PALMER,,SAN ANTONIO,TX,78257-1722,78257,,,,,,HTTP://NOWYDWORJEWISHMEMORIAL.ORG,201312,0,0,0,-98.61096,29.64657,5,1,20 ARNOLD PALMER,SAN ANTONIO,TX,78257,
8404800104,General Museums,image/jpg,demo_001.jpg,,NTX AUTOMOTIVE MUSEUM,,,NTX AUTOMOTIVE MUSEUM,677 W CAMPBELL RD,677 W CAMPBELL RD,RICHARDSON,TX,75080,75080,NORTH DALLAS,TX,75080,75080,9729180084,HTTP://WWW.NTXAUTOMUSEUM.COM,,,,,-96.74181,32.97799,5,1,677 W CAMPBELL RD,NORTH DALLAS,TX,75080,
8404800727,Historical Societies,image/jpg,demo_001.jpg,2011,NUECES CANYON MISSION RESTORATION ORG,A80,712120,NUECES CANYON MISSION RESTORATION ORGANIZATION,PO BOX 553,,CAMP WOOD,TX,78833-0553,78833,,,,,,,201212,0,0,0,-100.00319,29.66632,5,4,PO BOX 553,CAMP WOOD,TX,78833,
8404801173,Historical Societies,image/jpg,demo_001.jpg,1988,NUECES COUNTY HISTORICAL SOCIETY,A82,,NUECES COUNTY HISTORICAL SOCIETY,PO BOX 60003,,CORPUS CHRISTI,TX,78466-7846,78466,,,,,,HTTP://WWW.CO.NUECES.TX.US/BOARDS/HISTCOMM/,201412,0,0,0,-97.38146,27.71939,5,1,PO BOX 60003,CORP CHRISTI,TX,78466,
8404801156,Historical Societies,image/jpg,demo_001.jpg,1987,NUECESTOWN SCHOOLHOUSE HISTORICAL CENTER,,712120,NUECESTOWN SCHOOLHOUSE HISTORICAL CENTER,PO BOX 260245,,CORPUS CHRISTI,TX,78426,78426,,,,,,,201312,0,0,0,-97.42693,27.79785,5,1,PO BOX 260245,CORP CHRISTI,TX,78426,
8404800103,General Museums,image/jpg,demo_001.jpg,2003,O'HENRY MUSEUM,A11,813219,FRIENDS OF THE O HENRY MUSEUM,409 E 5TH ST,,AUSTIN,TX,78701,78701,,,,,5124721903,HTTP://WWW.AUSTINTEXAS.GOV,201312,1,3492,2181,-97.7396,30.26602,5,1,409 E 5TH ST,AUSTIN,TX,78701,
8404800928,Historical Societies,image/jpg,demo_001.jpg,2013,OAKGROVE SCHOOL HISTORICAL SOCIETY,A80,,OAKGROVE SCHOOL HISTORICAL SOCIETY INC,8335 TOWN CREEK DR,,HOUSTON,TX,77095-1846,77095,,,,,,,201412,0,0,0,-95.64182,29.90075,5,2,8335 TOWN CREEK DR,HOUSTON,TX,77095,
8404801674,Historical Societies,image/jpg,demo_001.jpg,1995,ODEON PRESERVATION ASSOCIATION,A80,,ODEON PRESERVATION ASSOCIATION INC,PO BOX 700,122 MOODY ST,MASON,TX,76856-0700,76856,MASON,TX,76856-0700,76856,3253479010,HTTP://WWW.THEODEONTHEATER.COM/,201312,3,95822,73676,-99.20052,30.64304,5,4,122 MOODY ST,MASON,TX,76856,
8409400520,General Museums,image/jpg,demo_001.jpg,,ODESSA METEOR CRATER AND MUSEUM,,,ODESSA METEOR CRATER AND MUSEUM,620 N. GRANT AVE.,,ODESSA,TX,79761-4549,79761,,,,,,,,,,,-102.36377,31.83955,5,4,620 N. GRANT AVE.,ODESSA,TX,79761,
8404800089,General Museums,image/jpg,demo_001.jpg,,OFFSHORE ENERGY CENTER MUSEUM,,,OFFSHORE ENERGY CENTER MUSEUM,2002 WHARF RD,,GALVESTON,TX,77550,77550,,,,,4097667827,HTTP://WWW.OCEANSTAROEC.COM,,,,,-94.79097,29.30751,5,3,2002 WHARF RD,GALVESTON,TX,77550,
8404801900,General Museums,image/jpg,demo_001.jpg,1989,OFFSHORE RIG MUSEUM,A50,712110,OFFSHORE RIG MUSEUM INC,200 N DAIRY ASHFORD ST STE 4119,,HOUSTON,TX,77079-1101,77079,,,,,4097667827,HTTP://WWW.OCEANSTAROEC.COM,201312,6,3244552,2732363,-95.60993,29.7871,5,1,200 N DAIRY ASHFORD ST S,HOUSTON,TX,77079,
8404801168,Historical Societies,image/jpg,demo_001.jpg,1988,OLD BLANCO COUNTY COURTHOUSE PRESERVATION SOCIETY,A82,,OLD BLANCO COUNTY COURTHOUSE PRESERVATION SOCIETY,PO BOX 302,300 MAIN STREET,BLANCO,TX,78606-0302,78606,BLANCO,TX,78606-0302,78606,8308332211,HTTP://WWW.HISTORICBLANCO.ORG:80/ABOUT,201312,4,155536,146301,-98.39353,30.09592,5,4,300 MAIN STREET,BLANCO,TX,78606,
8404800812,History Museums,image/jpg,demo_001.jpg,2012,OLD BROAD STREET GALLERIES,A54,712110,TEXARKANA BROAD STREET GALLERIES INC,PO BOX 1815,200 E BROAD ST,TEXARKANA,TX,75504-1815,75504,TEXARKANA,TX,75504-1815,75504,,,201312,1,4255,4255,-94.21871,33.35272,5,4,200 E BROAD ST,TEXARKANA,TX,75504,
8404801353,History Museums,image/jpg,demo_001.jpg,2002,OLD BURNET COMMUNITY CENTER,A54,712110,OLD BURNET COMMUNITY CENTER,PO BOX 715,7203 PARK ROAD 4 W,BURNET,TX,78611-0715,78611,BURNET,TX,78611-0715,78611,5127568351,,201312,0,0,0,-98.3876,30.71968,5,4,7203 PARK ROAD 4 W,BURNET,TX,78611,
8404800592,Historical Societies,image/jpg,demo_001.jpg,1977,OLD CENTRAL CULTURAL CENTER,A23,,OLD CENTRAL CULTURAL CENTER,PO BOX 2111,2627 AVENUE M,GALVESTON,TX,77553-2111,77553,GALVESTON,TX,77553-2111,77553,4093920317,HTTP://GALVESTONOLDCENTRAL.COM/,201312,3,59921,59921,-94.79487,29.29628,5,3,2627 AVENUE M,GALVESTON,TX,77553,
8404801664,Historical Societies,image/jpg,demo_001.jpg,1998,OLD FORT GRIFFIN MEMORIAL REGIMENT,A82,,OLD FORT GRIFFIN MEMORIAL REGIMENT INC,4908 I H 20 WEST,,CLYDE,TX,79510,79510,,,,,,HTTP://FORTGRIFFIN.ORG/,201412,0,0,0,-99.47157,32.41008,5,4,4908 INTERSTATE 20 W,CLYDE,TX,79510,
8404801454,Historical Societies,image/jpg,demo_001.jpg,1978,OLD MOBEETIE TEXAS ASSOCIATION,A82,,OLD MOBEETIE TEXAS ASSOCIATION,PO BOX 66,,MOBEETIE,TX,79061-0066,79061,,,,,8068452028,,201312,3,55348,13692,-100.44631,35.52971,5,4,PO BOX 66,MOBEETIE,TX,79061,
8404800115,General Museums,image/jpg,demo_001.jpg,1978,OLD MOBEETIE TEXAS ASSOCIATION JAIL MUSEUM,,,OLD MOBEETIE TEXAS ASSOCIATION,OLAUGHLIN STREET,OLAUGHLIN STREET,MOBEETIE,TX,79061,79061,MOBEETIE,TX,79061,79061,8068452028,HTTPS://WWW.FACEBOOK.COM/OLDMOBEETIEJAILMUSEUM,201312,3,55348,13692,-100.44631,35.52971,5,4,OLAUGHLIN STREET,MOBEETIE,TX,79061,
8404801725,History Museums,image/jpg,demo_001.jpg,1997,OLD RED MUSEUM OF DALLAS COUNTY HISTORY & CULTURE,A54,712110,OLD RED COURTHOUSE INC,100 S HOUSTON ST,,DALLAS,TX,75202-3502,75202,,,,,2147451100,HTTP://WWW.OLDRED.ORG,201308,5,774907,761385,-96.8078,32.77883,5,1,100 S HOUSTON ST,DALLAS,TX,75202,
8404801101,Historical Societies,image/jpg,demo_001.jpg,1983,OLD SPANISH MISSIONS,A82,624120,OLD SPANISH MISSIONS INC,PO BOX 28410,7711 MADONNA,SAN ANTONIO,TX,78228,78228,SAN ANTONIO,TX,78228,78228,2103575601,HTTP://OLDSPANISHMISSIONS.ORG/,201306,6,1869904,639594,-98.50151,29.50609,5,1,7711 MADONNA,SAN ANTONIO,TX,78228,
8404800844,Historical Societies,image/jpg,demo_001.jpg,2005,OLD SPICEWOOD COMMUNITY SCHOOL HOUSE,A80,624190,OLD SPICEWOOD COMMUNITY SCHOOL HOUSE INC,PO BOX 44,7901 COUNTY ROAD 404,SPICEWOOD,TX,78669-0044,78669,SPICEWOOD,TX,78669-0044,78669,8306936574,HTTP://WWW.SPICEWOODSCHOOLHOUSE.ORG/,201408,0,0,0,-98.15932,30.47593,5,4,7901 COUNTY ROAD 404,SPICEWOOD,TX,78669,
8404801809,Historical Societies,image/jpg,demo_001.jpg,,OLD TOWN PRESERVATION SOCIETY,A80,,OLD TOWN PRESERVATION SOCIETY,PO BOX 1991,,LEWISVILLE,TX,75057-3964,75057,,,,,,,,,,,-96.99599,33.04696,5,2,PO BOX 1991,LEWISVILLE,TX,75057,
8404801641,General Museums,image/jpg,demo_001.jpg,,OLDHAM COUNTY HERITAGE FARM AND RANCH MUSEUM,,,OLDHAM COUNTY HERITAGE FARM AND RANCH MUSEUM,PO BOX 511,VEGA BLVD ROUTE 66,VEGA,TX,79092,79092,VEGA,TX,79092,79092,,,,,,,-102.45326,35.17481,5,4,VEGA BLVD ROUTE 66,VEGA,TX,79092,
8404801604,Historical Societies,image/jpg,demo_001.jpg,1990,ONE HUNDRED ACRES OF HERITAGE,A80,712120,ONE HUNDRED ACRES OF HERITAGE INC,410 N CENTER ST,,LONGVIEW,TX,75601-6403,75601,,,,,,,201312,4,180953,47788,-94.74246,32.4895,5,1,410 N CENTER ST,LONGVIEW,TX,75601,
8404801291,General Museums,image/jpg,demo_001.jpg,1999,ORANGE GROVE AREA MUSEUM,A50,712110,ORANGE GROVE AREA MUSEUM INC,PO BOX 594,119 S EUGENIA STRRET,ORANGE GROVE,TX,78372-0594,78372,ORANGE GROVE,TX,78372-0594,78372,3613841300,HTTP://TEXASTROPICALTRAIL.COM/PLAN-YOUR-ADVENTURE/HISTORIC-SITES-AND-CITIES/SITES/ORANGE-GROVE-AREA-MUSEUM,201312,0,0,0,-97.92952,27.99239,5,4,119 S EUGENIA STRRET,ORANGE GROVE,TX,78372,
8404801112,General Museums,image/jpg,demo_001.jpg,1982,ORANGE SHOW CENTER FOR VISIONARY ART,A20,,ORANGE SHOW FOUNDATION,2402 MUNGER STREET,2402 MUNGER STREET,HOUSTON,TX,77023,77023,HOUSTON,TX,77023,77023,7139266368,HTTP://ORANGESHOW.ORG/,201306,6,1202083,1093634,-95.32465,29.71742,5,1,2402 MUNGER STREET,HOUSTON,TX,77023,
8404801702,Historical Societies,image/jpg,demo_001.jpg,2004,ORDER OF CONFEDERATE ROSE,A80,813410,ORDER OF CONFEDERATE ROSE INC,PO BOX 3311,ORDER OF CONFEDERATE ROSE INC,SAN ANGELO,TX,76902-3311,76902,SAN ANGELO,TX,76902-3311,76902,,,201405,0,0,0,-100.42477,31.45355,5,1,ORDER OF CONFEDERATE ROSE INC,SAN ANGELO,TX,76902,
8404800707,Historical Societies,image/jpg,demo_001.jpg,2010,ORDER OF THE FIRST FAMILIES OF NEW HAMPSHIRE,A80,813410,ORDER OF THE FIRST FAMILIES OF NEW HAMPSHIRE,6915 LIMERICK DRIVE,,BEAUMONT,TX,77706-4147,77706,,,,,,HTTP://OFFNH.HOMESTEAD.COM/,201412,0,0,0,-94.1833,30.08999,5,1,6915 LIMERICK DR,BEAUMONT,TX,77706,
8404800084,General Museums,image/jpg,demo_001.jpg,,OS RANCH MUSEUM,,,O S RANCH MUSEUM,201 E MAIN ST,,POST,TX,79356,79356,,,,,2013624678,,,,,,-101.37956,33.19071,5,3,201 E MAIN ST,POST,TX,79356,
8404801246,Historical Societies,image/jpg,demo_001.jpg,1996,OTTINE COMMUNITY ASSOCIATION,A80,813410,OTTINE COMMUNITY ASSOCIATION,3603 US HWY 90A EAST,,GONZALES,TX,78629-6926,78629,,,,,,,201405,0,0,0,-97.3868,29.51175,5,4,3603 US HWY 90A EAST,GONZALES,TX,78629,
8409501713,General Museums,image/jpg,demo_001.jpg,,OVETA CULP HOBBY MEMORIAL LIBRARY,,,OVETA CULP HOBBY MEMORIAL LIBRARY,6200 WEST CENTRAL TEXAS EXPRESSWAY,,KILLEEN,TX,76540,76540,,,,,2545261536,HTTP://WWW.CTCD.EDU/ACADEMICS/LIBRARY/ART-GALLERY/,,,,,-97.75147,31.10381,5,1,6200 WEST CENTRAL TEXAS EXPRESSWAY,KILLEEN,TX,76540,
8404802070,Historical Societies,image/jpg,demo_001.jpg,,PADRE ISLAND NATIONAL SEASHORE,,,PADRE ISLAND NATIONAL SEASHORE,20301 PARK RD 22,,CORPUS CHRISTI,TX,78480,78480,,,,,3619498173,,,,,,-97.23057,27.59063,5,1,20301 PARK RD 22,CORPUS CHRISTI,TX,78480,NPS
8404801870,Historical Societies,image/jpg,demo_001.jpg,1984,PALACIOS AREA HISTORICAL ASSOCIATION,A82,,PALACIOS AREA HISTORICAL ASSOCIATION,401 COMMERCE ST,,PALACIOS,TX,77465-5443,77465,,,,,,,201312,0,0,0,-96.21454,28.70028,5,3,401 COMMERCE ST,PALACIOS,TX,77465,
8404801959,General Museums,image/jpg,demo_001.jpg,,PALEO & PELAGICA MUSEUM,,,PALEO & PELAGICA MUSEUM,7035 REDWOOD FALLS DRIVE,300 E 5TH STREET,PASADENA,TX,77505,77505,WALSENBURG,CO,77505,77505,2819910019,HTTP://WWW.PALEOPELAGICAMUSEUM.COM/,,,,,-104.77704,37.62617,5,4,300 E 5TH STREET,WALSENBURG,CO,77505,
8404802069,Historical Societies,image/jpg,demo_001.jpg,,PALO ALTO BATTLEFIELD NATIONAL HISTORICAL PARK,,,PALO ALTO BATTLEFIELD NATIONAL HISTORICAL PARK,1623 CENTRAL BLVD,,BROWNSVILLE,TX,78520,78520,,,,,9565412785,,,,,,-97.51158,25.92756,5,1,1623 CENTRAL BLVD,BROWNSVILLE,TX,78520,NPS
8404801204,Historical Societies,image/jpg,demo_001.jpg,1992,PALO ALTO NATIONAL PARK,A80,712190,PALO ALTO NATIONAL PARK,PO BOX 3084,7200 PEREDES LINE ROAD,BROWNSVILLE,TX,78523-3084,78523,BROWNSVILLE,TX,78523-3084,78523,9565412785,HTTP://WWW.NPS.GOV/PAAL/INDEX.HTM,201312,0,0,0,-97.49934,25.93162,5,1,7200 PEREDES LINE ROAD,BROWNSVILLE,TX,78523,
8404800730,Historical Societies,image/jpg,demo_001.jpg,2011,PALO PINTO MEMORIAL POST 2399 VETERANS PARK,A80,813410,PALO PINTO MEMORIAL POST 2399 VETERANS PARK,1400 SE VFW STREET,,MINERAL WELLS,TX,76067-8061,76067,,,,,9403251470,HTTP://WWW.VFWPOST2399.ORG/PAGES/VETERANSPARK.ASPX,201406,0,0,0,-98.10143,32.79129,5,3,1400 SE VFW ST,MINERAL WELL,TX,76067,
8404801670,Historical Societies,image/jpg,demo_001.jpg,1996,PALUXY VALLEY ARCHIVES AND GENEALOGY SOCIETY,A80,514120,PALUXY VALLEY ARCHIVES AND GENEALOGY SOCIETY,POST OFFICE BOX 1097,100 NE BARNARD,GLEN ROSE,TX,76043-1097,76043,GLEN ROSE,TX,76043-1097,76043,2548979073,HTTP://WWW.PALUXYVALLEYGENEALOGY.COM/,201312,0,0,0,-97.75445,32.23568,5,4,100 NE BARNARD,GLEN ROSE,TX,76043,
8404800121,History Museums,image/jpg,demo_001.jpg,1951,PAN-HANDLE PLAINS MUSEUM,A54,712110,PANHANDLE-PLAINS HISTORICAL SOCIETY,4475 CO RD,2503 4TH AVE,CLARENDON,TX,79226,79226,CANYON,TX,79226,79226,8066512244,HTTP://PANHANDLEPLAINS.ORG/PAGES/HOME.ASP,201408,6,2763576,2636779,-101.9151,34.97991,5,3,2503 4TH AVE,CANYON,TX,79226,
8404801539,Historical Societies,image/jpg,demo_001.jpg,1985,PANHANDLE ARCHEOLOGICAL SOCIETY,,813219,PANHANDLE ARCHEOLOGICAL SOCIETY,4301 ARDEN RD,,AMARILLO,TX,79110-4103,79110,,,,,8063554698,,201412,0,0,0,-101.78628,35.06202,5,4,PO BOX 814,AMARILLO,TX,79105,
8404800101,Historical Societies,image/jpg,demo_001.jpg,,PANHANDLE-PLAINS HISTORICAL MUSEUM,A54,712110,PANHANDLE-PLAINS HISTORICAL SOCIETY,2503 4TH AVE,,CANYON,TX,79015,79015,,,,,8066512244,HTTP://WWW.PANHANDLEPLAINS.ORG/PAGES/HOME.ASP,201408,6,2763576,2636779,-101.91929,34.98346,5,3,WTAMU BOX 60967,CANYON,TX,79016,
8409501234,History Museums,image/jpg,demo_001.jpg,1951,PANHANDLE-PLAINS HISTORICAL MUSEUM,,,PANHANDLE-PLAINS HISTORICAL MUSEUM,2503 4TH AVE,,CANYON,TX,79015,79015,,,,,8066512244,HTTP://WWW.PANHANDLEPLAINS.ORG/PAGES/HOME.ASP,,,,,-101.9151,34.97991,5,4,2503 4TH AVE,CANYON,TX,79015,
8404801836,Historical Societies,image/jpg,demo_001.jpg,1951,PANHANDLE-PLAINS HISTORICAL SOCIETY,A54,712110,PANHANDLE-PLAINS HISTORICAL SOCIETY,WTAMU BOX 60967,2503 4TH AVENUE,CANYON,TX,79015,79015,CANYON,TX,79015,79015,8066512244,HTTP://WWW.PANHANDLEPLAINS.ORG/PAGES/HOME.ASP,201408,6,2763576,2636779,-101.9151,34.97991,5,3,2503 4TH AVENUE,CANYON,TX,79015,
